dob,height,name,reach,stance,url
"Jan 07, 1987","5' 10""",Matt Hobar,"70""",Southpaw,http://ufcstats.com/fighter-details/b57edace7b647f07
"Apr 08, 1978","5' 8""",Isaac Vallie-Flagg,"70""",Orthodox,http://ufcstats.com/fighter-details/c295de4e10acd4c9
"Sep 30, 1976","5' 9""",Yves Edwards,"73""",Southpaw,http://ufcstats.com/fighter-details/5f04e3d58d9ce982
"Apr 23, 1989","5' 9""",Juan Manuel Puig,--,Orthodox,http://ufcstats.com/fighter-details/85d0fafb8b75d634
"Nov 24, 1987","5' 9""",Chris Heatherly,--,Orthodox,http://ufcstats.com/fighter-details/bad8be5827ea1bf1
"Nov 03, 1984","5' 10""",Humberto Brown Morrison,--,,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
"Jan 29, 1987","5' 5""",Rodolfo Rubio Perez,--,Orthodox,http://ufcstats.com/fighter-details/c4731f43693b96b8
"Feb 09, 1981","5' 10""",Charlie Brenneman,"70""",Orthodox,http://ufcstats.com/fighter-details/98f6da59d765ec94
"Apr 29, 1983","5' 5""",Tim Gorman,--,Southpaw,http://ufcstats.com/fighter-details/c10eb2f12c489f6d
"Feb 07, 1987","6' 0""",Wagner Silva,--,Orthodox,http://ufcstats.com/fighter-details/fb79582c410d049e
"Jun 06, 1982","5' 10""",Vagner Rocha,"73""",Orthodox,http://ufcstats.com/fighter-details/d403b1a6f278c95e
"May 29, 1986","6' 3""",Guto Inocente,--,Orthodox,http://ufcstats.com/fighter-details/e7fe5315b1efeb92
"Dec 19, 1981","6' 2""",Luke Zachrich,"74""",Orthodox,http://ufcstats.com/fighter-details/2284092f8b63273b
"Apr 17, 1986","5' 7""",Jumabieke Tuerxun,--,Orthodox,http://ufcstats.com/fighter-details/1ed32eaaba9ffe10
"Dec 23, 1978","5' 10""",Fabricio Camoes,"71""",Orthodox,http://ufcstats.com/fighter-details/7abe471b61725980
"Jul 17, 1987","5' 9""",Bruno Santos,--,Orthodox,http://ufcstats.com/fighter-details/da1d8d76404bb6b5
"Mar 01, 1980","6' 1""",Anthony Njokuani,"75""",Orthodox,http://ufcstats.com/fighter-details/6bf5a7d3e081ade2
"Jan 25, 1983","6' 2""",Tor Troeng,--,Orthodox,http://ufcstats.com/fighter-details/8abf70f79e9e27c2
"Jun 27, 1983","5' 8""",Ernest Chavez,"70""",Orthodox,http://ufcstats.com/fighter-details/b406da701c479076
"Aug 27, 1980","5' 10""",Amir Sadollah,"75""",Orthodox,http://ufcstats.com/fighter-details/2650e2f846a30f64
"Jun 08, 1985","5' 10""",Takenori Sato,--,Southpaw,http://ufcstats.com/fighter-details/276c60b14b571dd4
"Mar 04, 1987","5' 11""",Kazuki Tokudome,"73""",Southpaw,http://ufcstats.com/fighter-details/c4af2feb4b58bc3b
"Jan 25, 1988","5' 7""",Dashon Johnson,--,Orthodox,http://ufcstats.com/fighter-details/36207c58e854cae5
"Jan 25, 1981","5' 11""",Paulo Thiago,"74""",Orthodox,http://ufcstats.com/fighter-details/30a09e43f15f1d75
"Jan 06, 1983","5' 10""",Johnny Bedford,"71""",Orthodox,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7
"Oct 11, 1981","6' 3""",Francis Carmont,"78""",Orthodox,http://ufcstats.com/fighter-details/3591d0d5d382a381
"May 25, 1972","5' 9""",Cung Le,"70""",Southpaw,http://ufcstats.com/fighter-details/d4f364dd076bb0e2
"Nov 27, 1988","5' 7""",Jianping Yang,--,Orthodox,http://ufcstats.com/fighter-details/d3c554d6e11fc9d6
"Jan 14, 1986","6' 0""",Sai Wang,--,Southpaw,http://ufcstats.com/fighter-details/efb9a43415a56d34
"Aug 08, 1986","6' 2""",Danny Mitchell,--,Orthodox,http://ufcstats.com/fighter-details/c06d554ce1713fd3
"Dec 18, 1983","5' 9""",Roland Delorme,"71""",Orthodox,http://ufcstats.com/fighter-details/173acb3f920082b8
"Apr 04, 1991","6' 0""",Anying Wang,--,Orthodox,http://ufcstats.com/fighter-details/69e8c632135af48b
"Apr 14, 1981","6' 8""",Jack May,--,Switch,http://ufcstats.com/fighter-details/2c6e81426dd7573c
"Mar 22, 1982","6' 4""",Kyle Kingsbury,"79""",Orthodox,http://ufcstats.com/fighter-details/b959e8c7fd8390d2
"May 24, 1985","6' 0""",Hernani Perpetuo,--,Orthodox,http://ufcstats.com/fighter-details/575360be653ad6a6
"Feb 15, 1987","5' 11""",Steven Siler,"70""",Orthodox,http://ufcstats.com/fighter-details/d188a3b817860ec6
"Sep 04, 1983","5' 4""",Phil Harris,"65""",Orthodox,http://ufcstats.com/fighter-details/ba043b03eb799063
"Aug 04, 1983","6' 3""",Mike King,--,,http://ufcstats.com/fighter-details/564c2f5f9eb45d67
"Feb 20, 1981","6' 3""",Cody Donovan,"74""",Orthodox,http://ufcstats.com/fighter-details/7bc96507e4b38d3b
"Jul 20, 1983","6' 0""",Pat Healy,"72""",Orthodox,http://ufcstats.com/fighter-details/50d2f0018bcf9eef
"May 28, 1988","5' 2""",Tina Lahdemaki,--,Orthodox,http://ufcstats.com/fighter-details/e5ca2bc2451a5956
"Oct 12, 1984","6' 4""",Daniel Spohn,"79""",Southpaw,http://ufcstats.com/fighter-details/87f3bbf52e6c9dc9
"Oct 05, 1981","6' 3""",Robert Drysdale,--,Orthodox,http://ufcstats.com/fighter-details/d2a9be6bf2de624c
"Mar 23, 1986","6' 0""",Guilherme Vasconcelos,--,Orthodox,http://ufcstats.com/fighter-details/d6d5da3c209884bc
"Aug 14, 1987","6' 0""",Colton Smith,"71""",Orthodox,http://ufcstats.com/fighter-details/2e25c1d983c26311
"Apr 22, 1987","5' 10""",Chris Indich,--,,http://ufcstats.com/fighter-details/d5b7fac960e58920
"Jan 25, 1984","5' 6""",Mike Easton,"70""",Southpaw,http://ufcstats.com/fighter-details/bc7230f231701d66
"Oct 12, 1981","5' 8""",Jason High,"73""",Southpaw,http://ufcstats.com/fighter-details/e5d03e4d966126bd
"Aug 26, 1988","5' 11""",Lance Benoist,"72""",Southpaw,http://ufcstats.com/fighter-details/5431dccc09118234
"Apr 26, 1979","6' 0""",Bobby Voelker,"74""",Orthodox,http://ufcstats.com/fighter-details/fb8a3025ae722e64
"Oct 24, 1987","5' 11""",Chris Holdsworth,--,,http://ufcstats.com/fighter-details/fc60ecf0671b9489
"Mar 25, 1989","5' 10""",Ben Wall,--,Orthodox,http://ufcstats.com/fighter-details/1ad381c8994c4e5b
"Feb 13, 1980","5' 9""",Anthony Lapsley,--,Southpaw,http://ufcstats.com/fighter-details/f3a853544e4413c4
"Mar 14, 1982","5' 10""",Estevan Payan,--,Orthodox,http://ufcstats.com/fighter-details/d0a5ef38a7778ac2
"Oct 24, 1981","5' 8""",Mark Bocek,"75""",Orthodox,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce
"Apr 21, 1988","6' 1""",Ronny Markes,"75""",Orthodox,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee
"Dec 14, 1987","5' 10""",Thiago Perpetuo,--,Orthodox,http://ufcstats.com/fighter-details/c1a5d3843596df92
"Jan 09, 1979","6' 0""",Jake Shields,"72""",Orthodox,http://ufcstats.com/fighter-details/fe435e440b5de0ff
"Mar 27, 1987","5' 7""",Renee Forte,"71""",Orthodox,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
"May 27, 1986","5' 9""",Will Campuzano,"70""",Orthodox,http://ufcstats.com/fighter-details/901cddcbfa079097
"May 03, 1983","6' 3""",Robert McDaniel,"75""",Southpaw,http://ufcstats.com/fighter-details/5cafbc97dba2e797
"Mar 30, 1983","5' 9""",Melvin Guillard,"71""",Orthodox,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
"Oct 06, 1973","6' 6""",Cyrille Diabate,"81""",Southpaw,http://ufcstats.com/fighter-details/43563a32c3f10e95
"Jul 23, 1987","6' 1""",John Hathaway,"75""",Orthodox,http://ufcstats.com/fighter-details/28f3c2258a1d8874
"May 30, 1982","5' 6""",Ivan Menjivar,"64""",Orthodox,http://ufcstats.com/fighter-details/5755960ebd0b16f6
"Mar 13, 1983","5' 6""",Nam Phan,"70""",Orthodox,http://ufcstats.com/fighter-details/80dbeb1dd5b53e64
"Feb 07, 1985","5' 11""",Albert Cheng,--,Orthodox,http://ufcstats.com/fighter-details/d8d7b24d276c8cb0
"Apr 25, 1988","5' 11""",TJ Waldburger,"75""",Orthodox,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e
"Jan 26, 1982","5' 8""",Rafaello Oliveira,"71""",Orthodox,http://ufcstats.com/fighter-details/15b1b21cd743d652
"Dec 03, 1977","5' 9""",Cristiano Marcello,"72""",Orthodox,http://ufcstats.com/fighter-details/ff4c3ab594c7fac3
"Sep 01, 1981","6' 0""",Nick Catone,"72""",Southpaw,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf
"Jul 22, 1986","5' 9""",Ramiro Hernandez,--,Orthodox,http://ufcstats.com/fighter-details/915c8d39d4a0e7d1
"Jul 06, 1981","5' 10""",Mike Rio,"70""",Orthodox,http://ufcstats.com/fighter-details/af90b10c785ced3e
"Apr 26, 1981","6' 2""",Brian Houston,--,Orthodox,http://ufcstats.com/fighter-details/36fbaa49a09ff997
"Jan 31, 1985","5' 5""",Shunichi Shimizu,--,Orthodox,http://ufcstats.com/fighter-details/10657c60ce349e0f
"Sep 08, 1990","6' 4""",Will Chope,--,Switch,http://ufcstats.com/fighter-details/db5dc7cb80d7d418
"Sep 20, 1984","6' 3""",Quinn Mulhern,--,Orthodox,http://ufcstats.com/fighter-details/16af2d5a6f28bee2
"Jan 12, 1978","5' 11""",Dave Galera,--,Orthodox,http://ufcstats.com/fighter-details/0876d21328cf4a45
"Jul 21, 1980","5' 11""",Chris Leben,"73""",Southpaw,http://ufcstats.com/fighter-details/d43a048a880efdff
"Jan 02, 1980","5' 8""",Mac Danzig,"70""",Orthodox,http://ufcstats.com/fighter-details/86f582852a5b240a
"Dec 16, 1987","6' 0""",Cody McKenzie,"72""",Switch,http://ufcstats.com/fighter-details/7be63795363029e8
"Dec 05, 1982","5' 9""",Roger Bowling,"68""",Orthodox,http://ufcstats.com/fighter-details/3b9f723e2720a238
"Oct 15, 1979","5' 6""",Darren Uyenoyama,"65""",Orthodox,http://ufcstats.com/fighter-details/6546af7ab545b90c
"Jul 07, 1979","5' 11""",Pat Barry,"74""",Orthodox,http://ufcstats.com/fighter-details/658c3465581ae46b
"Mar 18, 1981","5' 5""",Julie Kedzie,--,Orthodox,http://ufcstats.com/fighter-details/981ab7a0576f76a0
"Feb 10, 1979","6' 0""",Nick Ring,"74""",Southpaw,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7
"Dec 16, 1979","6' 1""",Peggy Morgan,--,,http://ufcstats.com/fighter-details/92b36014314b028b
"Apr 03, 1977","6' 1""",Chael Sonnen,"73""",Southpaw,http://ufcstats.com/fighter-details/48d1f690b763934c
"Jul 31, 1984","5' 7""",Edwin Figueroa,"69""",Orthodox,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8
"Jan 04, 1982","5' 5""",Jose Maria,--,Orthodox,http://ufcstats.com/fighter-details/b35ba64b6a2bbcb3
"Sep 02, 1981","6' 0""",Alessio Sakara,"72""",Orthodox,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
"Jul 16, 1977","5' 3""",Rosi Sexton,--,Orthodox,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b
"Jun 07, 1989","6' 0""",Michael Kuiper,"73""",Orthodox,http://ufcstats.com/fighter-details/b7f38813485745da
"Jul 09, 1977","5' 10""",George Sotiropoulos,"71""",Orthodox,http://ufcstats.com/fighter-details/896c322f56b8be5a
"Oct 30, 1986","6' 2""",Adlan Amagov,"76""",Orthodox,http://ufcstats.com/fighter-details/1e327b281ef6a745
"May 18, 1984","5' 10""",Jeremy Larsen,"70""",Orthodox,http://ufcstats.com/fighter-details/c3bd649a9194e50c
"Aug 05, 1987","5' 9""",Dustin Pague,"74""",Orthodox,http://ufcstats.com/fighter-details/55f80a8aeffcdb33
"Nov 12, 1982","6' 2""",Thiago Silva,"74""",Orthodox,http://ufcstats.com/fighter-details/2924886ee9c4c527
"Oct 05, 1976","6' 1""",Matt Hamill,"76""",Orthodox,http://ufcstats.com/fighter-details/98b80a717b9bda17
"Dec 08, 1981","6' 1""",Joey Beltran,"75""",Orthodox,http://ufcstats.com/fighter-details/46baf0f57edfa4df
"Feb 26, 1980","5' 8""",Rousimar Palhares,"71""",Orthodox,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75
"Oct 24, 1979","6' 0""",David Mitchell,"75""",Orthodox,http://ufcstats.com/fighter-details/8f3df4c579cfbb69
"Sep 25, 1980","5' 5""",Iliarde Santos,"67""",Orthodox,http://ufcstats.com/fighter-details/14aa21bc82cac57d
"Mar 18, 1986","6' 0""",Mike Ricci,"76""",Southpaw,http://ufcstats.com/fighter-details/3c921b1a30fdcbdd
"Dec 20, 1975","6' 3""",Nandor Guelmino,--,,http://ufcstats.com/fighter-details/1abfb658cd4f8533
"Dec 05, 1979","5' 9""",Marcos Vinicius,--,Orthodox,http://ufcstats.com/fighter-details/e363b21261814830
"Jan 15, 1986","5' 11""",Joao Zeferino,--,Orthodox,http://ufcstats.com/fighter-details/be4076c9e8d791e3
"Oct 25, 1981","6' 0""",Keith Wisniewski,--,Orthodox,http://ufcstats.com/fighter-details/cd12227edd3f134b
"Mar 23, 1991","6' 0""",Yuri Villefort,"73""",Orthodox,http://ufcstats.com/fighter-details/0fb1e2694a39a02f
"Oct 10, 1977","6' 3""",Brandon Vera,"78""",Orthodox,http://ufcstats.com/fighter-details/fa315e6c77eee106
"Apr 19, 1987","6' 1""",Pascal Krauss,--,Orthodox,http://ufcstats.com/fighter-details/a01e84abefd85ec0
"Aug 27, 1982","5' 10""",Ryan Couture,"73""",Orthodox,http://ufcstats.com/fighter-details/46fd223e3ced39b3
"Mar 07, 1982","6' 3""",Jared Hamman,"75""",Orthodox,http://ufcstats.com/fighter-details/23459ee7e373b98f
"Apr 17, 1982","6' 0""",Martin Kampmann,"72""",Orthodox,http://ufcstats.com/fighter-details/8b69839f3555a67b
"May 28, 1982","5' 8""",Brian Melancon,--,Orthodox,http://ufcstats.com/fighter-details/eee7dafac7d672b5
"Jun 30, 1978","5' 11""",Papy Abedi,--,Southpaw,http://ufcstats.com/fighter-details/c9f6385af6df66d7
"Feb 09, 1984","6' 1""",James Head,"73""",Orthodox,http://ufcstats.com/fighter-details/19a8cce18a1cef9e
"Feb 19, 1981","5' 11""",Ben Alloway,"76""",Orthodox,http://ufcstats.com/fighter-details/c4fe2e9a06ea5bcb
"Sep 08, 1975","5' 6""",Mike Brown,"70""",Orthodox,http://ufcstats.com/fighter-details/e0b74df14f52cd15
"Jul 02, 1984","6' 3""",Vinny Magalhaes,"75""",Orthodox,http://ufcstats.com/fighter-details/88a9bc81271ccd89
"Dec 29, 1989","5' 5""",Sheila Gaff,--,Orthodox,http://ufcstats.com/fighter-details/837d30395faca41e
"Jul 11, 1981","5' 6""",Josh Clopton,--,Orthodox,http://ufcstats.com/fighter-details/48e96d9cea6d4ab0
"Feb 19, 1984","6' 5""",Ednaldo Oliveira,--,Orthodox,http://ufcstats.com/fighter-details/acd9513399a8b09b
"Apr 20, 1982","6' 1""",Bristol Marunde,"75""",Orthodox,http://ufcstats.com/fighter-details/a17322f99ddfd8e9
"Dec 09, 1980","5' 8""",Aaron Riley,"69""",Southpaw,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b
"Oct 13, 1986","5' 8""",John Albert,"68""",Orthodox,http://ufcstats.com/fighter-details/7bd94b60d7521e4a
"Sep 26, 1981","6' 4""",Roger Gracie,"79""",Orthodox,http://ufcstats.com/fighter-details/a6bbd3df469c6bea
"Oct 03, 1984","6' 4""",Dave Herman,"77""",Orthodox,http://ufcstats.com/fighter-details/cbd6f1abf955e628
"Mar 10, 1976","6' 0""",Sean Pierson,"76""",Southpaw,http://ufcstats.com/fighter-details/0d506315895efffc
"May 19, 1983","5' 9""",John Maguire,"69""",Southpaw,http://ufcstats.com/fighter-details/1a7745388839e52b
"Jan 16, 1984","5' 10""",Eddie Mendez,--,,http://ufcstats.com/fighter-details/49e49b54e5901d0d
"Jul 03, 1985","6' 0""",Karlos Vemola,"75""",Orthodox,http://ufcstats.com/fighter-details/d23ccf4a6c221284
"Feb 26, 1984","5' 10""",TJ Grant,"72""",Orthodox,http://ufcstats.com/fighter-details/a26198ba5093147e
"Feb 05, 1990","5' 11""",Nah-Shon Burrell,--,Orthodox,http://ufcstats.com/fighter-details/2c64c035485906aa
"Jun 22, 1980","5' 7""",Brian Bowles,"70""",Orthodox,http://ufcstats.com/fighter-details/b26d3e3746fb4024
"Dec 17, 1983","5' 11""",John Cholish,"74""",Orthodox,http://ufcstats.com/fighter-details/03c9994c5b8958ec
"Oct 08, 1978","5' 11""",Roger Hollett,--,Orthodox,http://ufcstats.com/fighter-details/27d65e9d0fba61ea
"Apr 07, 1990","5' 6""",Azamat Gashimov,--,Orthodox,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
"Apr 24, 1984","6' 2""",Alan Belcher,"75""",Orthodox,http://ufcstats.com/fighter-details/4130a743d9d22163
"May 17, 1975","6' 4""",Cheick Kongo,"82""",Orthodox,http://ufcstats.com/fighter-details/1eacf73d6a0055dc
"Jul 14, 1979","5' 10""",Leonard Garcia,"68""",Orthodox,http://ufcstats.com/fighter-details/917e53fa0adea0d3
"Apr 25, 1981","6' 0""",Clifford Starks,"78""",Orthodox,http://ufcstats.com/fighter-details/5abf827d62f98fee
"Oct 19, 1981","5' 9""",Gilbert Smith,--,Southpaw,http://ufcstats.com/fighter-details/54ed8dc6f8c31207
"Oct 12, 1989","6' 1""",Collin Hart,--,Orthodox,http://ufcstats.com/fighter-details/16bf6a73bdd302cd
"May 25, 1986","6' 0""",Jimmy Quinlan,--,Orthodox,http://ufcstats.com/fighter-details/ddbe4fa2ea573393
"May 30, 1983","5' 9""",Bart Palaszewski,"70""",Orthodox,http://ufcstats.com/fighter-details/4304992c2acc187b
"May 15, 1990","5' 8""",Justin Lawrence,"67""",Orthodox,http://ufcstats.com/fighter-details/879f6cae48d25baa
"Apr 21, 1986","6' 5""",Philip De Fries,"79""",Orthodox,http://ufcstats.com/fighter-details/6ef65b6a152e49d5
"Sep 16, 1983","6' 1""",Pablo Garza,"73""",Orthodox,http://ufcstats.com/fighter-details/8e5bfd4e82352340
"Jun 26, 1985","6' 2""",Adam Cella,--,,http://ufcstats.com/fighter-details/b27b8881d7444114
"Nov 26, 1987","6' 2""",Chris Spang,--,Orthodox,http://ufcstats.com/fighter-details/411d012af19ecb59
"Mar 25, 1985","5' 11""",Besam Yousef,--,Orthodox,http://ufcstats.com/fighter-details/98ec9f385cca47fc
"Jan 08, 1983","6' 2""",Colin Fletcher,--,Orthodox,http://ufcstats.com/fighter-details/7d09200f6a77b20e
"May 30, 1979","5' 9""",Antonio Carvalho,"70""",Orthodox,http://ufcstats.com/fighter-details/fef3d17e27e916e7
"Mar 12, 1984","5' 5""",Issei Tamura,"63""",Orthodox,http://ufcstats.com/fighter-details/57bf89d42364d39e
"Jul 02, 1983","5' 7""",Reuben Duran,"71""",Orthodox,http://ufcstats.com/fighter-details/4417980b3e798abf
"Jul 03, 1976","5' 11""",Wanderlei Silva,"74""",Orthodox,http://ufcstats.com/fighter-details/a1f6999fe57236e0
"Sep 24, 1980","6' 1""",Brian Stann,"74""",Orthodox,http://ufcstats.com/fighter-details/579fcdfcabd23a7b
"Jan 06, 1981","6' 0""",Riki Fukuda,"73""",Southpaw,http://ufcstats.com/fighter-details/7c35f869033901ae
"Mar 24, 1983","5' 11""",Josh Neer,"72""",Orthodox,http://ufcstats.com/fighter-details/d1a1314976c50bef
"Jun 11, 1977","6' 4""",Lavar Johnson,"82""",Orthodox,http://ufcstats.com/fighter-details/e6c5908910cc26e4
"May 01, 1984","5' 8""",Anton Kuivanen,"72""",Orthodox,http://ufcstats.com/fighter-details/706f8e2b34e8e18b
"Jul 29, 1981","5' 8""",Matt Grice,"70""",Orthodox,http://ufcstats.com/fighter-details/bfc2fc38a0e20211
"Jan 07, 1984","5' 9""",Caros Fodor,"74""",Orthodox,http://ufcstats.com/fighter-details/01d2ed8c502e3828
"Jul 10, 1985","5' 11""",Brock Jardine,--,Orthodox,http://ufcstats.com/fighter-details/64959f90b6dd9759
"Jul 07, 1986","6' 1""",Jon Manley,--,Orthodox,http://ufcstats.com/fighter-details/a0602dd050bebefc
"Oct 09, 1980","6' 1""",Jorge Santiago,"75""",Orthodox,http://ufcstats.com/fighter-details/f8dc544e7077d014
"Sep 29, 1982","6' 1""",Che Mills,"76""",Orthodox,http://ufcstats.com/fighter-details/6cadfd8f1d9e7685
"Jan 14, 1986","6' 1""",Matthew Riddle,"76""",Southpaw,http://ufcstats.com/fighter-details/d023ae89a2a4a41e
"Jan 11, 1986","6' 1""",Terry Etim,"73""",Orthodox,http://ufcstats.com/fighter-details/33011768c3c4dc9a
"Aug 04, 1988","6' 0""",Paul Sass,"73""",Orthodox,http://ufcstats.com/fighter-details/7b143a54451263d9
"Oct 14, 1988","5' 11""",Josh Grispi,"74""",Orthodox,http://ufcstats.com/fighter-details/60ba33c3f555a7a3
"Aug 29, 1987","5' 7""",Motonobu Tezuka,--,Southpaw,http://ufcstats.com/fighter-details/d34636a85f0f4c90
"May 25, 1983","5' 6""",Ulysses Gomez,--,Orthodox,http://ufcstats.com/fighter-details/1e35aa8955794580
"Feb 24, 1978","6' 0""",Jon Fitch,"74""",Orthodox,http://ufcstats.com/fighter-details/6f018c039b4d5d80
"Jul 29, 1976","6' 0""",Jay Hieron,"75""",Orthodox,http://ufcstats.com/fighter-details/5bb0a618ad03ac64
"Sep 05, 1980","5' 9""",Jacob Volkmann,"71""",Southpaw,http://ufcstats.com/fighter-details/6f81b6de2557739a
"Aug 01, 1986","5' 10""",Mike Stumpf,--,,http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5
"Jan 04, 1971","6' 0""",Vladimir Matyushenko,"74""",Orthodox,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6
"Sep 11, 1976","6' 1""",Mike Russow,"73""",Orthodox,http://ufcstats.com/fighter-details/353de740bb6c7e75
"Mar 14, 1984","6' 1""",Simeon Thoresen,"79""",Orthodox,http://ufcstats.com/fighter-details/fea8acf9bfcf09ec
"Oct 04, 1978","6' 0""",Milton Vieira,--,Orthodox,http://ufcstats.com/fighter-details/7cf20446453f852b
"Nov 30, 1982","5' 6""",Diego Nunes,"67""",Orthodox,http://ufcstats.com/fighter-details/3a24769a4855040a
"Feb 13, 1986","5' 5""",Pedro Nobre,--,,http://ufcstats.com/fighter-details/e983c62faf677ab2
"Dec 30, 1986","6' 0""",Wagner Prado,"74""",Southpaw,http://ufcstats.com/fighter-details/7f6ef4e1227600bc
"Aug 09, 1986","6' 0""",CJ Keith,--,Orthodox,http://ufcstats.com/fighter-details/c0eecd851dbf3146
"Aug 16, 1983","5' 8""",Byron Bloodworth,--,Orthodox,http://ufcstats.com/fighter-details/ecdf14f4f8643d39
"Sep 23, 1983","6' 4""",Shane del Rosario,--,Southpaw,http://ufcstats.com/fighter-details/85980f5da429c0a6
"Aug 13, 1985","6' 0""",Jonathan Brookins,"74""",Southpaw,http://ufcstats.com/fighter-details/b0a6124751a56bc4
"Apr 29, 1984","5' 9""",John Cofer,--,Southpaw,http://ufcstats.com/fighter-details/8b260672a21d1fd6
"Feb 01, 1988","5' 8""",Jared Papazian,"67""",Southpaw,http://ufcstats.com/fighter-details/edad57b3dddf2168
"Apr 25, 1985","5' 9""",Manuel Rodriguez,--,Orthodox,http://ufcstats.com/fighter-details/5a6e4d2f0c76a242
"Dec 05, 1989","5' 10""",Brendan Loughnane,"70""",Switch,http://ufcstats.com/fighter-details/b788862dd1c11eac
"Mar 26, 1980","6' 4""",Nick Penner,--,Southpaw,http://ufcstats.com/fighter-details/879b8df81523d91b
"Aug 07, 1983","5' 7""",Henry Martinez,"69""",Southpaw,http://ufcstats.com/fighter-details/76729a829623e266
"Jul 17, 1982","5' 9""",Marcus LeVesseur,"70""",Southpaw,http://ufcstats.com/fighter-details/182f2b78582de3d8
"Jul 22, 1982","5' 8""",Mark Hominick,"68""",Orthodox,http://ufcstats.com/fighter-details/0a97691039c4bbfb
"May 15, 1978","6' 1""",Chad Griggs,"73""",Orthodox,http://ufcstats.com/fighter-details/fdf18227faa596dd
"Oct 05, 1974","6' 1""",Rich Franklin,"76""",Southpaw,http://ufcstats.com/fighter-details/d897897060f10a3a
"Jul 25, 1978","5' 8""",Tiequan Zhang,"69""",Orthodox,http://ufcstats.com/fighter-details/c23e3d4875340d8d
"Aug 02, 1978","5' 7""",Jeff Hougland,"68""",Orthodox,http://ufcstats.com/fighter-details/97a8f39186f489db
"Sep 08, 1976","5' 5""",Yasuhiro Urushitani,--,Southpaw,http://ufcstats.com/fighter-details/c34e5849184b08c3
"May 14, 1982","6' 0""",Tom DeBlass,--,Orthodox,http://ufcstats.com/fighter-details/0bcfe2513cb3bc39
"Apr 04, 1977","6' 4""",Stephan Bonnar,"79""",Orthodox,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb
